QueryKey;route;distance_text;distance_value;duration_text;duration_value;end_location_lat;end_location_lng;start_location_lat;start_location_lng;html_instructions;travel_mode;maneuver;polyline
3205002 SERRA 2020-06-09 12:03:27 EW;1;0.5 km;504;2 mins;90;-20,2065894;-40,2743597;-20,206265;-40,2695993;Turn <b>right</b> onto <b>Av. Dido Fontes</b>;DRIVING;turn-right;bpizB~cxtFHF@DBB@B@D@B@F@JBV?HATEhBDjBf@jE?hA?hA?dA@fA?RAf@?FAbA
3205002 SERRA 2020-06-09 12:03:27 EW;1;0.1 km;102;1 min;21;-20,2074235;-40,2744274;-20,2065894;-40,2743597;"Turn <b>left</b> onto <b>Av. Central</b><div style=""font-size:0.9em"">Destination will be on the left</div>";DRIVING;turn-left;drizBvaytF?F?FjBAJ?V?T?
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.2 km;151;1 min;30;-20,1106122;-40,3233708;-20,1098565;-40,3245631;Head <b>southeast</b> on <b>R. Gov. Valadares</b> toward <b>R. Ipatinga</b>;DRIVING;;ruvyBn{buFBE@?RUNSHOJQFMP_@DIPa@DIJUPa@
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.2 km;246;1 min;60;-20,1128017;-40,3236233;-20,1106122;-40,3233708;Turn <b>right</b> onto <b>R. Itabira</b>;DRIVING;turn-right;hzvyB`tbuFlABlAB|@Bz@Bn@Dt@BVH`@L
3205002 SERRA 2020-06-09 12:03:30 NS;1;2.3 km;2294;3 mins;184;-20,1233743;-40,3048575;-20,1128017;-40,3236233;Turn <b>left</b> onto <b>BR-101</b>;DRIVING;turn-left;~gwyBrubuFvCoHPc@~@{BpAeDb@gAjB_Fr@eBb@aAPa@`@aAPa@tAgDPa@fCaGd@sAhAsC|A}DpAaDFKNc@hAoC`AcCN_@b@gA\y@BGJYFOXq@Pa@DILWDKTc@HOJSFIR_@\k@p@eAr@eAf@q@LITYzAuBV[t@cAxAgB@A@CrAiB
3205002 SERRA 2020-06-09 12:03:30 NS;1;93 m;93;1 min;19;-20,1240551;-40,3043714;-20,1233743;-40,3048575;Take the exit toward <b>R. Campinho</b>;DRIVING;ramp-right;`jyyBj`_uFRC@?@A@?@A@?@A@?@Ad@_@@ABAZO\a@
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.1 km;143;1 min;42;-20,1252187;-40,3049531;-20,1240551;-40,3043714;Turn <b>right</b> onto <b>R. Campinho</b>;DRIVING;turn-right;jnyyBh}~tF~@^|Al@B@dAb@
3205002 SERRA 2020-06-09 12:03:30 NS;1;77 m;77;1 min;23;-20,124919;-40,3056138;-20,1252187;-40,3049531;Turn <b>right</b> onto <b>R. da Empresa</b>;DRIVING;turn-right;ruyyB|`_uFOb@M\AB[|@
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.2 km;164;1 min;38;-20,1235794;-40,3049685;-20,124919;-40,3056138;Turn <b>right</b> at the 1st cross street onto <b>R. Maestro Antônio Cícero</b>;DRIVING;turn-right;vsyyB`e_uFYKeBs@ECs@Yo@Sa@M
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.1 km;146;1 min;40;-20,1243854;-40,3038889;-20,1235794;-40,3049685;At the roundabout, take the <b>1st</b> exit toward <b>BR-101</b>/<wbr/><b>C. Pitanga</b>/<wbr/><b>Vitória</b>/<wbr/><b>Rio de Janeiro</b>;DRIVING;roundabout-right;jkyyB`a_uF?AA??AA?p@{@RU\a@d@s@BGVc@
3205002 SERRA 2020-06-09 12:03:30 NS;1;14.0 km;14030;15 mins;915;-20,2324361;-40,275254;-20,1243854;-40,3038889;Merge onto <b>BR-101</b> via the ramp on the <b>left</b> to <b>Vitória</b>/<wbr/><b>Rio de Janeiro</b>;DRIVING;ramp-left;lpyyBhz~tF`@_A?A@C?EBSpCgDx@cAjAwAhAuAhAuAf@o@h@o@f@q@zA}ATUDGVWVYb@k@^m@PQ`@q@R]bByBvD}EpCgD~AsBZ_@`C{Cp@s@r@o@f@c@f@_@ZQJGp@_@~@c@\M@?\ONENE`@M|@Uf@Mb@Id@Gf@Ih@Cj@Cj@Cp@Ap@AbCA`C@@A@?B?@A@ADAvIA~@?r@AN@RA\ED?n@I\E`@KTE`@Kf@Of@QRGZM|@_@~@_@@AdAa@~@[h@Sd@SBAr@]\Sd@WJIPMz@u@^[PQNQR]Tc@Zq@JUHSFWPg@l@{BHa@F_@Hu@Dq@Bg@@a@Ay@A_AGs@Ca@Ge@KoAGq@Ci@Es@Cs@Aq@?k@@]Bi@Be@Fm@BYHg@Lm@Nm@Pg@^cADOJQL]^m@Va@^c@h@m@Z[^[ZSf@]l@]z@c@b@Q?An@Sn@Of@KPE|AYxCs@fCm@~Be@xCs@hB_@nAYj@MjBi@hAYdDs@hE}@J?@?@?@?B?@Az@O~@SdB_@d@InEgA|Bk@bB[VGXEvA]\KpBg@hAYRGnAa@rAk@HEnBqAbDuBhAw@\SbEsCf@]\SbAs@PMl@a@JGl@c@pCsBtAeAhBwAh@c@r@i@t@m@bB{AjAy@bBmAdBeAVOHGDCDCv@_@vB_Ab@Sf@ShCeArAe@hA]~Ac@hAYHAJCr@StAWjBc@`BYdBWz@Oz@Or@Ip@Kb@E\Cp@G^ChAAv@?n@BV@b@D^B^Fd@Fn@LpA\t@VJB`@NtAr@nBhAx@h@fAn@b@Tb@Vb@RpAj@x@\jAd@f@Lr@PXF`@H^FRBj@HnCR`@Bb@@B?pDHnCFhBDhEJvBBvCD\@nB@V@p@Dr@Bz@BjADjAFh@@t@Bz@Bz@Bj@@j@Br@@t@BL@`@@`A@nLTF@bJR|HTbIR~AF|ADh@Bj@BhADhADR@\@nCDpBHj@Bx@DvCDn@BdABzCJpENfABb@@rDHnBDnBDjGNL@`ITvCHjABhFFzCB\?^@bBDH?rGNF?|@A`CJlDNP@vAHTBtAPx@Rj@Pj@R`@L\NfF~BhB~@lDrB|A|@zA|@`Al@b@Tt@n@h@\`@Zf@n@BFRb@Pd@^jA
3205002 SERRA 2020-06-09 12:03:30 NS;1;0.4 km;450;1 min;46;-20,2360016;-40,2768722;-20,2324361;-40,275254;Keep <b>left</b>;DRIVING;keep-left;vsnzBhgytFDPHNT\VVXLVHXDn@DV@X?v@EVAR@VBHBHBd@Pd@Td@Xz@f@|CtA
3205002 SERRA 2020-06-09 12:03:30 NS;1;22 m;22;1 min;11;-20,2359915;-40,2770725;-20,2360016;-40,2768722;Turn <b>right</b> toward <b>Av. Pres. Castelo Branco</b>;DRIVING;turn-right;~iozBlqytFCFAF?NBF
3205002 SERRA 2020-06-09 12:03:30 NS;1;23 m;23;1 min;7;-20,2361664;-40,2771929;-20,2359915;-40,2770725;Turn <b>left</b> onto <b>Av. Pres. Castelo Branco</b>;DRIVING;turn-left;|iozBtrytFb@V
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;93 m;93;1 min;10;-29,165989;-51,1208027;-29,1651591;-51,1206895;Head <b>south</b>;DRIVING;;fi_qDho_wHfAD|AN
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;55 m;55;1 min;16;-29,1660937;-51,1202524;-29,165989;-51,1208027;"Turn <b>left</b> toward <b>R. Giovani Batista Novello</b><div style=""font-size:0.9em"">Restricted usage road</div>";DRIVING;turn-left;ln_qD~o_wHReA?g@
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.2 km;250;1 min;49;-29,1683303;-51,1203192;-29,1660937;-51,1202524;Turn <b>right</b> onto <b>R. Giovani Batista Novello</b>;DRIVING;turn-right;`o_qDpl_wHn@?xBCv@AnA@b@@d@?X@F@D?LBLF
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;1.0 km;1050;2 mins;118;-29,1684273;-51,1310383;-29,1683303;-51,1203192;Continue onto <b>R. Padre Ângelo Tronca</b>;DRIVING;;`}_qD~l_wHDH@FBL@R?XBtF?xA@xA?r@?V@lD?@@pC?BBfC@dB?X?hA?bA@l@?Z@zA?Z?ZCb@Kn@GVAHAHEV?b@@TDz@L|A@LJdBDl@?PAPERGNEJ
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;2.0 km;1971;4 mins;223;-29,1701815;-51,1490555;-29,1684273;-51,1310383;Slight <b>right</b> onto <b>R. Antônio Broilo</b>;DRIVING;turn-slight-right;t}_qD~oawHUHWHID_@PA@]LOHc@VGFOJi@Xs@f@CDELAHAL?JBVDPN^FXFf@Dr@BPJv@D`@D`@?T?H?BETIZIPABOb@M`@I\ARAR@V?PB^FdAFvAHvAF|A?DFhCB`CDfBBdB@@AlB?N?P?t@@P?@DXBHBFJPNNRJf@VHFLHLL@@FLNz@@N?X?PEzAB`@BNBJh@bAv@~@V^LTL^J`@n@~EFf@Ff@Hl@BP?R?PAVAj@EdAA^@XBTFTx@`B\~@\bANb@L^HRDHDH
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;1.3 km;1274;3 mins;183;-29,1702851;-51,162173;-29,1701815;-51,1490555;Turn <b>right</b> onto <b>Rua Luiz Michielon</b>;DRIVING;turn-right;rh`qDr`ewH?N?|@?N?nA?V?|D@pBEfE@bH@vA@nD?lA@hF?`AD`G?d@?zA@P@RBr@?\?~@?dC?n@?p@@xA@zA
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;86 m;86;1 min;13;-29,1695127;-51,1622355;-29,1702851;-51,162173;Turn <b>right</b> onto <b>R. Angelina Michielon</b>;DRIVING;turn-right;hi`qDprgwHc@Bc@@E?mAF
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.5 km;515;1 min;80;-29,1696151;-51,1675347;-29,1695127;-51,1622355;Turn <b>left</b> onto <b>R. Os Dezoito do Forte</b>;DRIVING;turn-left;ld`qD~rgwH?pA?V@PFpJDxGDfF?p@
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.6 km;556;2 mins;108;-29,1646162;-51,1676876;-29,1696151;-51,1675347;Turn <b>right</b> onto <b>R. Treze de Maio</b>;DRIVING;turn-right;be`qD`thwH}@Bc@BE?]@gAB}A?_B?E?G@_B@_B@{A@G?[@gA@cB@aBB
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.5 km;542;1 min;71;-29,1647645;-51,1732642;-29,1646162;-51,1676876;Turn <b>left</b> onto <b>R. Vinte de Setembro</b>;DRIVING;turn-left;ze_qD`uhwH?Z?f@@bA?v@@pAFrB@VHhC?dC?F?lC@jC@hC
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.1 km;114;1 min;38;-29,1637434;-51,1732986;-29,1647645;-51,1732642;Turn <b>right</b> onto <b>R. Andrade Neves</b>;DRIVING;turn-right;vf_qDzwiwHeBBeBB
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.3 km;275;1 min;68;-29,1637321;-51,1704794;-29,1637434;-51,1732986;Turn <b>right</b> onto <b>R. Ernesto Alves</b>;DRIVING;turn-right;j`_qDbxiwH?mAAwACmAFa@AmCAoC
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.1 km;112;1 min;26;-29,1647358;-51,1704494;-29,1637321;-51,1704794;Turn <b>right</b> onto <b>R. Ver. Mario Pezzi</b>;DRIVING;turn-right;h`_qDnfiwHbBAb@?`AC
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;2.2 km;2179;6 mins;361;-29,1651856;-51,1927698;-29,1647358;-51,1704494;Turn <b>right</b> onto <b>R. Vinte de Setembro</b>;DRIVING;turn-right;rf_qDhfiwH?dC?F?lC@jC@hC?hC?hC@|A?h@?jCDlCBjCBfA@|@DdC?hC@hC?`A?f@?V?z@?b@?h@?x@FvEAjA?bA?z@BjABbC@@?H@|@@z@?jC@hC@vC?zB?f@@hC?hCBfCDhCAtAAtAAz@@R@P?F?@@B?@@??@@?B@N@
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.1 km;119;1 min;20;-29,1651809;-51,1939928;-29,1651856;-51,1927698;Turn <b>right</b> to stay on <b>R. Vinte de Setembro</b>;DRIVING;turn-right;li_qDxqmwHAvB?h@?pA
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.1 km;101;1 min;22;-29,1660875;-51,1939588;-29,1651809;-51,1939928;Turn <b>left</b> at the 1st cross street onto <b>R. José do Patrocínio</b>;DRIVING;turn-left;ji_qDlymwHtDE
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.4 km;396;1 min;46;-29,1664519;-51,1977037;-29,1660875;-51,1939588;Turn <b>right</b> at the 1st cross street onto <b>R. Bento Gonçalves</b>;DRIVING;turn-right;`o_qDfymwH?lB@|B@pA@b@DT@n@At@?X?d@A~@@vA?@?BA@?@?@?@?@?@?B?B?@?B@B?B@@?B@@@@@BB@B@B@B?@@B?B?B?@?B?BABA@?DC
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.5 km;467;1 min;43;-29,1700971;-51,1998841;-29,1664519;-51,1977037;Slight <b>right</b> onto <b>R. Thomas Beltrão de Queiroz</b>;DRIVING;turn-slight-right;hq_qDrpnwHN@N?N@N@TFRHRJL@xAbA\TLJp@b@B@RNJJJFr@j@r@l@HJVPLLXNXPHHLHXLRDZBv@H
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;1.5 km;1486;1 min;84;-29,1752729;-51,2129329;-29,1700971;-51,1998841;Continue onto <b>ERS-122</b>;DRIVING;;bh`qDf~nwHJNBDHJ@@DPNt@Nd@P\P\NVLRB@X^XV^TXLNJp@VpA`@v@Xl@Zh@^x@p@f@l@NR\t@Rd@Tv@@FNp@RnAL`Af@|Ch@hDb@tBFd@VzA?BHf@Jl@Hr@Fr@DfAB|@Bh@PrFH|BHlAHtC?@D~A
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;3.7 km;3724;4 mins;250;-29,1877605;-51,2451049;-29,1752729;-51,2129329;Continue straight to stay on <b>ERS-122</b>;DRIVING;straight;lhaqDxoqwHBd@@RJvCHfBDhA?X@h@FrCCx@Cj@En@Kl@Kh@?BKd@q@zCADu@jDQ`AKd@q@hDOv@ERIr@GnAAn@?FBh@B`@@TBVL|@BJNr@^fBRbADRJ`@f@nC|@xDb@fBXhAH^`@xBTr@x@nDDLp@zBp@~BHVbCtHNh@j@dBj@dB@Fp@pBZz@b@hAxA`FZtALv@P|@`@hC^~BX~A`@pAVl@LTR\`@f@d@f@PLbCjBf@b@r@f@dBbAbAr@bAt@nA|@zAlAbAt@j@d@t@t@hDdClBzA?@bD~Bx@h@bCfB
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;1.0 km;1040;1 min;58;-29,1935015;-51,2533463;-29,1877605;-51,2451049;Keep <b>left</b> at the fork and merge onto <b>BR-453</b>;DRIVING;fork-left;nvcqDzxwwHZT^VjBhBZZ`@b@HNV^FHLZLd@HVF\Hn@@DHj@BLDNFPDLJLDFDFHHB@NNTNr@d@\X`@^LPHRt@bAVb@@Bv@rAtBxD\r@b@|@^t@^r@BFb@z@`@p@hApBR^NX
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;77 m;77;1 min;23;-29,1935662;-51,2528796;-29,1935015;-51,2533463;Turn <b>left</b> toward <b>BR-453</b>;DRIVING;turn-left;jzdqDllywHZCJMBEFM@I?C?C?CAC?ACGCCAACCCASG
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;29 m;29;1 min;3;-29,1933091;-51,2528149;-29,1935662;-51,2528796;Continue straight;DRIVING;straight;xzdqDniywHC?MCOEQC
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.5 km;456;1 min;26;-29,1909237;-51,248996;-29,1933091;-51,2528149;Turn <b>right</b> onto <b>BR-453</b>;DRIVING;turn-right;dydqD`iywHu@sAe@_A_@o@kBuDYi@o@iAUe@Q]i@cAm@gAKQ_@i@
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.3 km;261;1 min;12;-29,1895701;-51,2468011;-29,1909237;-51,248996;Take the <b>Borussia</b> exit toward <b>Caxias do Sul</b>/<wbr/><b>Gramado</b>/<wbr/><b>Nova Petrópolis</b>;DRIVING;ramp-right;fjdqDfqxwHQk@mA}BaAeBQ_@_@q@Yc@_@q@
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.2 km;206;1 min;23;-29,1910495;-51,2455189;-29,1895701;-51,2468011;Turn <b>right</b> onto <b>Rod. Rs-122 (Frederico Segala Ate Lot Sanvito)</b>;DRIVING;turn-right;xadqDncxwHFIHGxCeCzBgB
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;0.2 km;165;1 min;32;-29,1902734;-51,2440801;-29,1910495;-51,2455189;Turn <b>left</b> onto <b>R. Isidoro Dias Lopes</b>;DRIVING;turn-left;`kdqDn{wwHMOMQ_A}BISu@kB
4305108 CAXIAS DO SUL 2020-06-09 12:03:31 EW;1;79 m;79;1 min;16;-29,1896014;-51,2439958;-29,1902734;-51,2440801;"<b>R. Isidoro Dias Lopes</b> turns slightly <b>left</b> and becomes <b>R. Augusto de Siqueira Canabarro</b><div style=""font-size:0.9em"">Destination will be on the left</div>";DRIVING;;dfdqDnrwwHCGEEGCICO?W@KBKAQ?W@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.1 km;148;1 min;24;-29,1185371;-51,2035775;-29,1196377;-51,2044319;Head <b>northeast</b> toward <b>Estrada Municipal Vicente Menezes</b>;DRIVING;;vlvpDtzowH}@g@[Wy@o@gAy@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.0 km;994;2 mins;117;-29,1204184;-51,1940116;-29,1185371;-51,2035775;Turn <b>right</b> onto <b>Estrada Municipal Vicente Menezes</b>;DRIVING;turn-right;zevpDjuowH?QBmA?oAFqD\yAXiAJ]Rw@@QAo@COAECYCa@C]?GCsAAe@?c@?[?I?C@I@WJm@DO@GLg@Rs@NmA@[@eAB_@H}CDgABYD[Le@NYFMRk@v@m@BAr@k@TU
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;64 m;64;1 min;8;-29,1208789;-51,1936938;-29,1204184;-51,1940116;At the roundabout, take the <b>1st</b> exit;DRIVING;roundabout-right;rqvpDpymwH@@@?@@@?@?@?@?@?@?@?@?@A@?@ABA@??A@A@ABADAFERWJKBI
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.7 km;1726;2 mins;110;-29,1334682;-51,1859848;-29,1208789;-51,1936938;Slight <b>right</b> onto <b>ERS-122</b>;DRIVING;turn-slight-right;ntvpDpwmwHxAi@f@Qn@QPG`AUXCb@CJ?l@?hADT@pAJj@BpA?\A\GB?`AUpDaAhBc@rDq@`ASZG~@UDAv@WfAg@b@WVQJIRQx@u@^c@V]P[Tg@FK`@aAX{@Nk@@ET}@P{@Ru@f@mB^oAFSXaATk@LSNUZ]`@UNIRIXKNCTEjAS~@G`@ETGNIHGJK
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.3 km;1297;1 min;80;-29,1438324;-51,1859629;-29,1334682;-51,1859848;Continue straight;DRIVING;straight;dcypDjglwHpAmAXYFG\]ZY^]p@m@dAaAf@c@`Am@p@Sj@O`@C`AEp@CrFMjBEr@CnCEt@?r@@~@HzAZDBZH\FxAf@t@Td@P^NDBt@`@v@d@z@p@f@^b@h@P`@P^Rj@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.2 km;222;1 min;23;-29,1448581;-51,1878345;-29,1438324;-51,1859629;At the roundabout, take the <b>2nd</b> exit onto <b>R. Prof. Luís Fachin</b>;DRIVING;roundabout-right;|c{pDfglwH?B?@?@@B?@?@?B@@@FBD@FBDDDDDBBDBB@B@B@B?B@B?B@B?fAvCN`@FNDJ\dABH
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.3 km;1272;3 mins;156;-29,1561214;-51,1873953;-29,1448581;-51,1878345;Turn <b>left</b> onto <b>R. Pio XII</b>;DRIVING;turn-left;jj{pD|rlwHNDLBL@H?N?NGVK|@]n@O`A?dAA~@A`AA~@A|@AfABdAB~@A|@?p@Ap@?LANAz@Az@?x@Av@AZ@RAL?NB`@FPJRHRBT@l@AfAAdAAbAD~@@~CEpAAhAC`ACVAL?P?NAJAFCFGFIDM
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.1 km;130;1 min;19;-29,1560972;-51,1860588;-29,1561214;-51,1873953;Turn <b>left</b> onto <b>Av. Rossetti</b>;DRIVING;turn-left;vp}pDfplwHAc@Aa@CiBAkADO
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.9 km;884;2 mins;126;-29,1639986;-51,1855459;-29,1560972;-51,1860588;Continue onto <b>R. Moreira César</b>;DRIVING;;rp}pDzglwHJMHGFCd@AbBC~@C~@Cb@A`@ApAEj@Ej@Cj@CLAJAH?~@AnA?nB?LA`@?J?n@Ap@?p@?l@En@ElAAjAAjBENAR?b@Ab@CH?X@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.5 km;1464;4 mins;265;-29,1637321;-51,1704794;-29,1639986;-51,1855459;Turn <b>left</b> onto <b>R. Ernesto Alves</b>;DRIVING;turn-left;~a_qDtdlwHAi@C}@AUAc@CwAC{B?K?IAg@@_BCkC?mA@w@Ai@?k@?w@?}BAiCAkCCgCCiCEiCEkCAgAAgA?aA?aA?gCAmA?w@?mAAwACmAFa@AmCAoC
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.7 km;660;2 mins;127;-29,1696662;-51,170345;-29,1637321;-51,1704794;Turn <b>right</b> onto <b>R. Ver. Mario Pezzi</b>;DRIVING;turn-right;h`_qDnfiwHbBAb@?`AC|A@|A?fBCdBEzA?xA?FAF?bAAlA?j@?fAC\?h@Ab@AVA
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.2 km;1205;3 mins;198;-29,1699186;-51,1827522;-29,1696662;-51,170345;Turn <b>right</b> onto <b>R. Os Dezoito do Forte</b>;DRIVING;turn-right;le`qDreiwH@pC@nCDbCBbC@lC@nC@dC?fCBhC@jCBfC?L@zB@jC@t@@lA@bC@jA?P@f@?L?h@?bA@N@dB@f@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.6 km;590;1 min;88;-29,1752182;-51,1826153;-29,1699186;-51,1827522;Turn <b>left</b> onto <b>R. Garibaldi</b>;DRIVING;turn-left;~f`qDdskwHT?b@Ab@?b@AfAAb@?fAAhACnCC|@AL?fA@zACJAn@A|DAh@?
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.2 km;1162;2 mins;125;-29,1849627;-51,1861829;-29,1752182;-51,1826153;Continue onto <b>Av. São Leopoldo</b>;DRIVING;;bhaqDjrkwHb@?\?\?VNJFb@^nEjD~AhAf@Xf@Xd@Jh@Nb@Jf@Lp@R`AXXFRBXHtAPZBnBNx@F`@Dv@D^FN@jANhAHbAJhAJ~@FH@fANx@HNHF@FBNDJDFBRJFDLJVR
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.9 km;936;1 min;72;-29,1857127;-51,1954583;-29,1849627;-51,1861829;"At the roundabout, take the <b>1st</b> exit onto <b>Av. Per. Bruno Segalla</b>/<wbr/><b>R. Pedro Pecin</b> heading to <b>AV. Bruno Segalla</b>/<wbr/><b>Perimetral Sul</b><div style=""font-size:0.9em"">Continue to follow Av. Per. Bruno Segalla</div>";DRIVING;roundabout-right;~dcqDrhlwH@F@FBDBDBFBBBDDBPf@bAjCL\d@lAL^FXBBFN@H@D?@?N@PC`C?b@@l@AvB?d@BzB@bDAzB?jA?LArCFdAKlAC^ADCZABG`@Mt@IXCTAHAB
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.3 km;287;1 min;41;-29,1874043;-51,1962923;-29,1857127;-51,1954583;Turn <b>left</b> onto <b>R. Virgílio dos Passos</b>;DRIVING;turn-left;ticqDrbnwHa@hCFPHPb@?b@@b@@b@?t@Cv@Cn@Ar@A
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.4 km;366;1 min;69;-29,187471;-51,2000552;-29,1874043;-51,1962923;Turn <b>right</b> onto <b>R. Montenegro</b>;DRIVING;turn-right;ftcqDxgnwH?|B?~@@|@BbADbAAt@?v@@`A?bA@z@?|@
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.7 km;656;2 mins;92;-29,1931638;-51,1996991;-29,187471;-51,2000552;Turn <b>left</b> onto <b>Av. Bom Pastor</b>;DRIVING;turn-left;ttcqDj_owHPAv@ApAAbCDxBHTDTHTFZHlA\VB`BHZ@R@H?RALCLCJEh@WDEdCqALCjB[JC
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;1.9 km;1941;4 mins;221;-29,2090408;-51,1971298;-29,1931638;-51,1996991;Continue onto <b>R. Júlio Calegari</b>;DRIVING;;fxdqDb}nwHbA[XI`@O^OZMd@U^SZMb@Ml@Kf@GtCUp@ED?n@IFCbCy@pAc@RGlAa@\SLK\Wh@a@z@q@NIPK^K\GV@p@RXLrAj@f@RvAZL@J?XEXK\Q\U`Ay@XUVQ^Mz@O~@Sb@IdAU@?\IPEx@QVI^MNKVQRKj@SlDm@TCLCp@KfAOj@Gd@CRAJ?P@VBNFTPPTDH\b@b@j@RZNPJNHH^^b@\j@f@f@X
4305108 CAXIAS DO SUL 2020-06-09 12:03:32 NS;1;0.1 km;132;1 min;12;-29,2101878;-51,1972609;-29,2090408;-51,1971298;Continue onto <b>Estrada do Imigrante</b>;DRIVING;;n{gqD`mnwHPFLDXH^HXBXDN?V?LCFAFAFCHE
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;0.1 km;96;1 min;25;-21,7589314;-41,3083913;-21,7592102;-41,3075072;Head <b>west</b> on <b>Tv. Siqueira e Silva</b> toward <b>R. Siqueira e Silva</b>;DRIVING;;`zxcC|zb{Fe@xBQt@
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;0.2 km;160;1 min;39;-21,7601493;-41,3092182;-21,7589314;-41,3083913;Turn <b>left</b> onto <b>R. Siqueira e Silva</b>;DRIVING;turn-left;hxxcCl`c{FtBpA`@VZP~@h@
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;19 m;19;1 min;8;-21,7601156;-41,3093947;-21,7601493;-41,3092182;Turn <b>right</b> onto <b>Av. Alberto Lamego</b>;DRIVING;turn-right;|_ycCrec{FE`@
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;0.6 km;568;2 mins;100;-21,7645036;-41,3120527;-21,7601156;-41,3093947;Turn <b>left</b> onto <b>R. Dr. Felipe Uebe</b>;DRIVING;turn-left;v_ycCtfc{FETVNtAn@p@Zr@ZPJ|@d@|E`CpAj@`@RVLzAr@xBdADDFB
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;0.9 km;904;2 mins;140;-21,7631699;-41,3206852;-21,7645036;-41,3120527;Turn <b>right</b> onto <b>R. Saldanha Marinho</b>;DRIVING;turn-right;b{ycChwc{FIh@CTEd@KjB]rD_@zEKpACROfBg@rGCPM~AK`BMjAE`@Gr@IjAGd@Iv@MzA
3301009 CAMPOS DOS GOYTACAZES 2020-06-09 12:03:34 EW;1;0.7 km;738;2 mins;124;-21,75667;-41,3192423;-21,7631699;-41,3206852;Turn <b>right</b> onto <b>R. Mal. Floriano</b>;DRIVING;turn-right;xrycChme{FoASGA_BScFs@aAMqAOoAOq@KIAg@Gm@Im@Ko@Im@Kc@Gc@E{@O{@MuDg@
